date,Surface Skin temperature,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage,Total precipitation rate
26/8/1980,299.783264,4.57E-05,761.628662,299.694733,0.024473153,3.62E-05,0,1024.47925,3.62E-05
27/8/1980,299.850098,4.66E-05,760.292358,299.795166,0.014707275,1.64E-05,0,1022.48364,1.64E-05
28/8/1980,300.220337,4.38E-05,758.9021,300.214722,0.024515305,2.72E-05,0,1020.4129,2.72E-05
29/8/1980,299.975769,4.06E-05,757.519775,299.901367,0.019951303,1.80E-05,0,1018.54486,1.80E-05
30/8/1980,299.628235,3.73E-05,756.148926,299.469147,0.023747791,2.51E-05,0,1016.83752,2.51E-05
31/8/1980,299.988892,4.18E-05,754.850891,299.919067,0.024200948,3.40E-05,0,1015.7262,3.40E-05
1/9/1980,300.501678,4.33E-05,753.671997,300.44339,0.033011291,4.52E-05,0,1015.27844,4.52E-05
2/9/1980,300.130066,4.51E-05,752.630005,300.138672,0.021723609,3.24E-05,0,1014.55432,3.24E-05
3/9/1980,299.870911,3.93E-05,751.711426,299.714539,0.029146733,6.23E-05,0,1014.70599,6.23E-05
4/9/1980,299.524414,4.15E-05,751.14502,299.306976,0.028576454,4.97E-05,0,1015.57123,4.97E-05
5/9/1980,299.640381,4.35E-05,750.840027,299.506592,0.051413517,9.13E-05,0,1017.56982,9.13E-05
6/9/1980,300.327179,4.54E-05,751.061157,300.365814,0.036827374,5.47E-05,0,1019.54266,5.47E-05
7/9/1980,300.316833,4.12E-05,751.504944,300.172028,0.056780607,9.28E-05,0,1021.79657,9.28E-05
8/9/1980,299.233398,4.59E-05,752.184082,299.228851,0.025534989,1.57E-05,0,1022.37793,1.57E-05
9/9/1980,298.898712,4.88E-05,752.343994,299.080963,0.019626405,2.87E-05,0,1020.07629,2.87E-05
10/9/1980,299.167877,4.79E-05,752.075867,299.287018,0.020205384,3.65E-05,0,1018.39795,3.65E-05
11/9/1980,299.356354,4.40E-05,751.747375,299.439606,0.039587241,5.49E-05,0,1018.04871,5.49E-05
12/9/1980,299.030792,4.74E-05,751.485229,299.104034,0.023919256,2.34E-05,0,1017.26855,2.34E-05
13/9/1980,299.80368,4.61E-05,750.99469,299.86441,0.025140921,1.44E-05,0,1014.74127,1.44E-05
14/9/1980,299.056915,4.43E-05,750.192078,299.119904,0.017513901,1.97E-05,0,1012.13367,1.97E-05
15/9/1980,300.444855,4.04E-05,749.257629,300.375793,0.037552372,3.93E-05,0,1010.78613,3.93E-05
16/9/1980,300.048279,4.50E-05,748.355591,300.187714,0.02250826,1.19E-05,0,1009.2218,1.19E-05
17/9/1980,299.501984,3.76E-05,747.372253,299.534485,0.042157356,7.92E-05,0,1008.8974,7.92E-05
18/9/1980,298.929352,3.45E-05,746.911194,298.553741,0.061148681,8.95E-05,0,1012.8114,8.95E-05
19/9/1980,298.949188,3.42E-05,747.288147,298.805481,0.055351555,7.55E-05,0,1016.32172,7.55E-05
20/9/1980,298.867523,3.67E-05,748.285156,298.689575,0.043224439,6.97E-05,0,1019.16479,6.97E-05
21/9/1980,298.642426,4.26E-05,749.48468,298.640228,0.007882842,3.82E-06,0,1018.63312,3.82E-06
22/9/1980,299.158539,3.81E-05,749.902161,299.015106,0.025646241,2.76E-05,0,1016.31293,2.76E-05
23/9/1980,298.672577,3.75E-05,749.823608,298.514099,0.027372737,3.27E-05,0,1015.41937,3.27E-05
24/9/1980,298.384155,3.67E-05,749.639526,298.31427,0.039278477,5.54E-05,0,1015.72919,5.54E-05
25/9/1980,298.453003,3.31E-05,749.698364,298.309448,0.053540137,6.94E-05,0,1017.57587,6.94E-05
26/9/1980,298.358429,3.39E-05,750.066956,298.323242,0.043370664,2.60E-05,0,1018.51331,2.60E-05
27/9/1980,296.327515,2.94E-05,750.241333,296.178131,0.015963469,1.48E-05,0,1017.32825,1.48E-05
28/9/1980,296.823578,3.70E-05,750.269043,296.831085,0.037592609,9.83E-05,0,1019.08014,9.83E-05
29/9/1980,296.760315,3.55E-05,750.836853,296.898102,0.025490444,2.47E-05,0,1020.61884,2.47E-05
30/9/1980,296.755859,3.36E-05,751.257568,296.751312,0.038785987,7.50E-05,0,1021.53955,7.50E-05
1/10/1980,292.862976,3.79E-05,751.711487,292.599457,0.015235523,2.50E-05,0,1022.28766,2.50E-05
2/10/1980,292.814606,3.70E-05,751.927612,292.595581,0.023999738,2.97E-05,0,1021.39111,2.97E-05
3/10/1980,293.499847,3.96E-05,751.924072,293.432587,0.014553633,4.19E-05,0,1020.89661,4.19E-05
4/10/1980,290.072266,3.83E-05,751.866577,289.811371,0.004527305,2.44E-06,0,1019.14722,2.44E-06
5/10/1980,291.705383,3.63E-05,751.544678,291.664581,0.021030443,5.10E-05,0,1018.03949,5.10E-05
6/10/1980,290.62735,3.19E-05,751.413391,290.445557,0.013391818,1.97E-05,0,1017.71857,1.97E-05
7/10/1980,291.070679,3.50E-05,751.225464,290.961792,0.022975404,6.49E-05,0,1018.31128,6.49E-05
8/10/1980,291.493347,4.27E-05,751.17688,291.557159,0.007901439,1.07E-05,0,1017.99573,1.07E-05
9/10/1980,293.709167,4.23E-05,750.908081,293.876129,0.017460316,6.39E-05,0,1017.28809,6.39E-05
10/10/1980,294.219879,4.57E-05,750.758484,294.464447,0.019062679,3.34E-05,0,1017.29498,3.34E-05
11/10/1980,294.90094,5.05E-05,750.454895,295.235535,0.012660324,3.54E-05,0,1015.84937,3.54E-05
12/10/1980,290.598724,4.95E-05,750.055847,290.655853,0.011558368,8.61E-05,0,1015.90216,8.61E-05
13/10/1980,288.340088,3.56E-05,749.908813,288.243835,0.008907035,1.74E-05,0,1016.117,1.74E-05
14/10/1980,289.645508,4.08E-05,749.629211,289.759338,0.008885518,1.20E-05,0,1014.07166,1.20E-05
15/10/1980,291.84668,3.69E-05,749.026978,291.923462,0.006093483,7.44E-06,0,1011.45575,7.44E-06
16/10/1980,292.87146,3.77E-05,748.173645,292.933807,0.016133582,3.04E-05,0,1009.75134,3.04E-05
17/10/1980,292.582336,3.62E-05,747.270081,292.65625,0.007008377,4.38E-06,0,1007.90082,4.38E-06
18/10/1980,291.913757,3.15E-05,746.231079,291.838013,0.009894902,2.31E-05,0,1005.95032,2.31E-05
19/10/1980,292.03363,3.28E-05,745.241089,292.028107,0.01509472,3.17E-05,0,1005.35321,3.17E-05
20/10/1980,290.166931,2.80E-05,744.42627,290.01593,0.014475603,3.79E-05,0,1005.44562,3.79E-05
21/10/1980,289.310242,2.85E-05,743.87561,289.233032,0.002985851,9.49E-07,0,1004.4787,9.49E-07
22/10/1980,290.470398,3.24E-05,743.186462,290.632538,0.011295449,4.03E-05,0,1003.50806,4.03E-05
23/10/1980,289.967896,3.41E-05,742.636963,290.042938,0.016892368,8.50E-05,0,1005.33539,8.50E-05
24/10/1980,287.725159,2.92E-05,742.523071,287.595764,0.009852796,1.59E-05,0,1006.2547,1.59E-05
25/10/1980,289.151398,3.04E-05,742.464539,289.167145,0.023576383,7.69E-05,0,1007.52899,7.69E-05
26/10/1980,285.03894,2.70E-05,742.741699,284.822144,0.006318939,1.19E-05,1.41E-08,1008.49646,1.20E-05
27/10/1980,288.731384,3.30E-05,742.949768,288.832367,0.017927712,6.73E-05,0,1009.20703,6.73E-05
28/10/1980,289.754883,2.78E-05,743.284302,289.742249,0.010049395,1.66E-05,0,1009.64404,1.66E-05
29/10/1980,289.450134,1.60E-05,743.440002,289.249481,0.005523241,8.74E-07,0,1008.38885,8.74E-07
30/10/1980,287.297424,2.58E-05,743.461426,287.23465,0.01814067,8.44E-05,1.64E-08,1009.93018,8.44E-05
31/10/1980,286.680237,2.34E-05,743.911621,286.588593,0.007721083,2.38E-06,5.68E-10,1011.11694,2.38E-06
1/11/1980,288.127167,2.96E-05,744.22998,288.134521,0.023323933,6.42E-05,0,1011.62531,6.42E-05
2/11/1980,287.301361,2.86E-05,744.646973,287.262299,0.011154054,1.08E-05,6.56E-10,1011.84845,1.08E-05
3/11/1980,288.854004,3.14E-05,744.802734,288.947784,0.012025956,1.98E-05,0,1010.50861,1.98E-05
4/11/1980,288.444794,3.15E-05,744.775757,288.531952,0.029169833,7.47E-05,5.58E-09,1011.3703,7.47E-05
5/11/1980,286.589813,2.64E-05,744.978271,286.500519,0.007313919,2.00E-06,0,1012.11572,2.00E-06
6/11/1980,285.957031,2.71E-05,744.993286,285.905121,0.014948812,3.38E-05,1.66E-10,1011.24158,3.38E-05
7/11/1980,288.081604,3.16E-05,745.027588,288.249481,0.019694001,3.56E-05,0,1011.50153,3.56E-05
8/11/1980,289.210175,3.19E-05,745.02417,289.354919,0.008481757,1.18E-05,0,1010.60565,1.18E-05
9/11/1980,290.4646,2.87E-05,744.772583,290.632446,0.009970397,2.24E-05,0,1009.33582,2.24E-05
10/11/1980,290.425446,3.21E-05,744.369324,290.573425,0.007800039,9.46E-06,0,1008.04938,9.46E-06
11/11/1980,285.822021,2.88E-05,743.745728,285.826172,0.003458085,3.67E-06,0,1005.74139,3.67E-06
12/11/1980,284.154419,2.91E-05,742.928772,284.187927,0.00481216,3.84E-06,6.67E-09,1003.6803,3.85E-06
13/11/1980,284.801239,2.86E-05,741.984436,284.921204,0.004359936,7.61E-06,1.53E-10,1001.67932,7.61E-06
14/11/1980,287.530792,2.27E-05,741.007812,287.68631,0.012208741,3.01E-05,1.04E-09,1000.81799,3.01E-05
15/11/1980,287.74173,2.19E-05,740.314575,287.758209,0.030709608,8.12E-05,6.84E-10,1003.17059,8.12E-05
16/11/1980,286.559113,2.01E-05,740.150513,286.464722,0.020928804,2.54E-05,0,1005.41254,2.54E-05
17/11/1980,285.45575,1.98E-05,740.156677,285.426514,0.015132473,3.11E-05,4.22E-09,1006.10773,3.11E-05
18/11/1980,286.055176,1.72E-05,740.251709,285.980438,0.017957848,2.04E-05,4.55E-08,1006.52252,2.05E-05
19/11/1980,282.680664,1.45E-05,740.360229,282.477966,0.009571788,9.52E-06,8.32E-09,1006.40747,9.53E-06
20/11/1980,281.243622,1.46E-05,740.394531,281.003906,0.011159919,1.37E-05,1.23E-06,1006.04449,1.49E-05
21/11/1980,282.698914,1.87E-05,740.397522,282.699738,0.014157462,3.11E-05,1.65E-08,1006.58813,3.11E-05
22/11/1980,283.104614,2.23E-05,740.526184,283.113525,0.009994469,2.09E-05,7.77E-09,1006.79346,2.10E-05
23/11/1980,286.664459,2.01E-05,740.69165,286.750885,0.016259832,2.25E-05,6.12E-08,1006.67834,2.26E-05
24/11/1980,287.506989,1.97E-05,741.087585,287.539581,0.033199187,0.000125024,1.57E-09,1010.70941,0.000125026
25/11/1980,284.491333,1.25E-05,742.454529,284.335541,0.023660207,1.84E-05,1.01E-08,1014.99689,1.84E-05
26/11/1980,283.770325,1.79E-05,743.723755,283.747864,0.012689861,2.44E-05,1.81E-09,1015.40521,2.44E-05
27/11/1980,284.183136,1.86E-05,744.787842,284.169189,0.02600375,5.82E-05,2.99E-06,1017.25873,6.12E-05
28/11/1980,282.952454,1.23E-05,746.132446,282.85788,0.016171753,1.36E-05,3.40E-08,1018.82532,1.36E-05
29/11/1980,280.911316,1.64E-05,747.161316,280.895172,0.008253363,1.23E-05,1.09E-10,1018.7276,1.23E-05
30/11/1980,281.186554,2.01E-05,747.742981,281.20105,0.007383776,8.10E-06,3.91E-07,1018.00415,8.49E-06
1/12/1980,284.495636,2.31E-05,747.935669,284.772949,0.002090027,1.94E-07,0,1016.50787,1.94E-07
2/12/1980,287.159943,2.21E-05,747.770813,287.455872,0.008318121,6.59E-06,0,1014.7536,6.59E-06
3/12/1980,281.436523,1.79E-05,747.398193,281.32428,0.004240042,1.71E-06,2.13E-08,1013.27441,1.73E-06
4/12/1980,281.336487,2.02E-05,746.931274,281.437897,0.004815047,1.29E-05,1.38E-07,1012.35693,1.30E-05
5/12/1980,283.490112,1.84E-05,746.468323,283.635193,0.001997021,3.81E-07,1.92E-10,1011.15363,3.81E-07
6/12/1980,285.528656,2.22E-05,745.917297,285.827545,0.00691194,1.22E-05,0,1009.9624,1.22E-05
7/12/1980,286.704193,2.12E-05,745.311462,287.022766,0.003984243,3.56E-06,0,1008.69446,3.56E-06
8/12/1980,288.151489,2.13E-05,744.624695,288.366821,0.002881796,1.41E-06,0,1007.12561,1.41E-06
9/12/1980,289.575867,2.39E-05,743.877991,289.774048,0.016981859,4.25E-05,2.87E-07,1006.71997,4.28E-05
10/12/1980,286.928711,1.80E-05,743.384827,286.878448,0.023411457,4.89E-05,1.29E-08,1008.51447,4.90E-05
11/12/1980,281.007202,1.10E-05,743.271301,280.781708,0.004742364,1.80E-06,5.95E-11,1009.36847,1.80E-06
12/12/1980,281.520691,1.66E-05,743.12738,281.535492,0.006972948,7.06E-06,2.20E-10,1008.67346,7.06E-06
13/12/1980,284.245117,2.12E-05,742.849365,284.428101,0.008025514,1.63E-05,0,1007.87433,1.63E-05
14/12/1980,282.27066,1.69E-05,742.529907,282.248749,0.00648652,7.71E-06,0,1007.16199,7.71E-06
15/12/1980,281.625061,2.04E-05,742.182251,281.788666,0.006209468,7.61E-06,8.31E-07,1006.31372,8.44E-06
16/12/1980,283.169556,1.74E-05,741.812256,283.249146,0.024742827,3.69E-05,4.22E-07,1006.26093,3.74E-05
17/12/1980,279.953003,1.09E-05,741.652588,279.788422,0.014283709,1.13E-05,3.20E-07,1007.07159,1.16E-05
18/12/1980,280.734711,1.52E-05,741.534607,280.782837,0.008346547,6.62E-06,1.45E-07,1006.87103,6.77E-06
19/12/1980,283.75235,1.64E-05,741.370667,283.86554,0.008172905,1.88E-05,0,1006.45532,1.88E-05
20/12/1980,278.352875,1.40E-05,741.265808,278.196991,0.008205332,9.64E-06,2.72E-06,1006.30133,1.24E-05
21/12/1980,274.504425,1.23E-05,741.105286,274.214783,0.003085703,1.11E-06,1.19E-07,1005.72552,1.23E-06
22/12/1980,277.898041,1.15E-05,740.843079,277.934509,0.010718613,6.52E-06,8.32E-07,1005.11884,7.35E-06
23/12/1980,281.102661,1.16E-05,740.629761,281.207275,0.025842493,2.76E-05,5.93E-08,1005.48761,2.77E-05
24/12/1980,284.846527,1.24E-05,740.706421,284.981689,0.060826108,6.14E-05,3.21E-07,1008.11127,6.18E-05
25/12/1980,275.535553,1.14E-05,741.219788,275.247864,0.00387609,1.54E-06,2.24E-06,1009.55127,3.78E-06
26/12/1980,274.804016,1.05E-05,741.541931,274.49588,0.0035818,7.71E-07,4.53E-07,1008.85455,1.22E-06
27/12/1980,276.312805,1.07E-05,741.621094,276.20105,0.006089171,5.06E-06,3.18E-06,1008.34479,8.24E-06
28/12/1980,278.000092,1.19E-05,741.617065,277.996826,0.008579867,1.07E-05,2.45E-06,1008.20007,1.31E-05
29/12/1980,280.931671,1.07E-05,741.60321,280.919952,0.004839931,1.09E-06,0,1007.79559,1.09E-06
30/12/1980,281.244446,1.03E-05,741.476562,281.231445,0.005401745,4.90E-06,2.12E-08,1007.05078,4.92E-06
31/12/1980,280.132294,9.76E-06,741.296204,280.127869,0.00944752,4.76E-06,1.82E-08,1006.61432,4.78E-06
1/1/1981,281.818604,1.43E-05,741.062927,281.81076,0.00583482,2.75E-06,1.01E-08,1005.9588,2.76E-06
2/1/1981,279.148987,1.27E-05,740.748474,278.998535,0.0052758,8.51E-06,8.07E-07,1005.1524,9.32E-06
3/1/1981,279.315765,1.73E-05,740.423645,279.364624,0.00426749,3.04E-06,2.28E-08,1004.5658,3.06E-06
4/1/1981,278.516693,1.48E-05,740.019409,278.434906,0.003236882,5.85E-06,1.48E-07,1003.34491,6.00E-06
5/1/1981,273.946289,1.27E-05,739.552185,273.684418,0.001958513,1.42E-06,7.49E-08,1002.40979,1.50E-06
6/1/1981,276.993042,1.33E-05,739.051208,276.911743,0.005280986,3.94E-06,2.11E-06,1001.74408,6.05E-06
7/1/1981,280.782196,1.29E-05,738.570984,280.781616,0.013354474,1.84E-05,6.17E-07,1001.48077,1.90E-05
8/1/1981,276.162933,1.03E-05,738.19574,275.823547,0.006085844,5.78E-06,9.56E-08,1001.49213,5.87E-06
9/1/1981,277.316376,1.08E-05,737.832153,277.145691,0.003578987,7.79E-07,4.23E-11,1000.91766,7.79E-07
10/1/1981,275.650635,1.09E-05,737.420349,275.49707,0.0023225,2.55E-06,0,1000.05133,2.55E-06
11/1/1981,274.637604,1.24E-05,736.970947,274.381012,0.001888808,3.64E-06,3.05E-08,999.345581,3.67E-06
12/1/1981,270.920197,1.09E-05,736.5,270.592468,0.002796011,2.77E-06,3.09E-06,998.62384,5.86E-06
13/1/1981,271.569,1.33E-05,736.022522,271.267548,0.001756627,2.90E-08,1.51E-08,997.983154,4.41E-08
14/1/1981,279.350342,1.46E-05,735.530823,279.598419,0.006374781,1.04E-05,8.98E-07,997.192627,1.13E-05
15/1/1981,281.585785,1.30E-05,735.086243,281.691864,0.009859882,1.23E-05,1.61E-08,996.888489,1.23E-05
16/1/1981,279.999481,1.20E-05,734.694458,280.02121,0.0083952,1.00E-05,6.65E-08,996.702026,1.01E-05
17/1/1981,275.361389,1.30E-05,734.325928,275.205505,0.005418723,1.05E-05,2.57E-07,996.374695,1.07E-05
18/1/1981,275.002197,1.52E-05,733.979004,274.884796,0.002899288,2.86E-06,1.62E-07,995.858521,3.02E-06
19/1/1981,276.990631,1.32E-05,733.569153,276.801025,0.001188165,3.95E-07,8.09E-09,994.653198,4.03E-07
20/1/1981,279.973236,1.51E-05,733.146057,280.111084,0.016795324,3.76E-05,4.98E-06,995.229187,4.26E-05
21/1/1981,280.779358,1.15E-05,732.973022,280.702515,0.015971268,1.59E-05,4.15E-07,996.401672,1.63E-05
22/1/1981,279.949249,1.03E-05,732.972229,279.767944,0.011219108,2.80E-06,1.04E-06,996.310913,3.84E-06
23/1/1981,278.809937,1.12E-05,732.893677,278.60025,0.008915469,1.19E-05,1.38E-07,996.001648,1.20E-05
24/1/1981,279.462555,1.01E-05,732.756409,279.233887,0.003040587,8.74E-07,0,995.604736,8.74E-07
25/1/1981,280.65332,1.34E-05,732.547852,280.477081,0.005274822,1.22E-05,5.35E-09,995.178833,1.22E-05
26/1/1981,283.46286,1.67E-05,732.320068,283.411835,0.003221093,4.01E-06,1.29E-08,994.548767,4.02E-06
27/1/1981,284.72641,1.64E-05,732.018982,284.673767,0.011191559,1.79E-05,1.08E-07,993.901855,1.80E-05
28/1/1981,282.986237,1.48E-05,731.739136,282.834412,0.01059642,1.09E-05,5.92E-10,993.73407,1.09E-05
29/1/1981,281.276764,1.80E-05,731.474182,281.224976,0.006742295,1.49E-05,2.10E-07,993.51416,1.51E-05
30/1/1981,280.79892,1.49E-05,731.209412,280.620758,0.007032415,1.37E-05,3.50E-06,993.203491,1.72E-05
31/1/1981,278.369049,1.28E-05,731.010864,278.005768,0.005168535,1.34E-06,3.37E-07,992.761719,1.68E-06
1/2/1981,282.867706,1.69E-05,730.89624,282.925293,0.014887014,7.62E-05,1.21E-06,994.681702,7.74E-05
2/2/1981,280.468018,2.11E-05,731.539062,280.262756,0.010630652,5.65E-05,2.96E-05,999.310303,8.60E-05
3/2/1981,277.067383,1.94E-05,732.620117,276.850922,0.011862051,1.82E-05,1.97E-06,1001.68842,2.02E-05
4/2/1981,276.264008,1.84E-05,733.664734,276.132111,0.009746653,3.48E-05,4.70E-07,1002.33911,3.53E-05
5/2/1981,277.294861,1.54E-05,734.669373,277.093231,0.006660007,1.37E-05,1.85E-06,1002.74506,1.56E-05
6/2/1981,279.600311,1.52E-05,735.524963,279.632599,0.012811237,5.48E-05,2.67E-06,1004.22565,5.74E-05
7/2/1981,282.144867,1.49E-05,736.588196,282.200928,0.018850759,1.83E-05,5.73E-07,1005.7464,1.88E-05
8/2/1981,283.078796,1.60E-05,737.575195,283.056427,0.02293673,3.61E-05,3.74E-08,1006.59937,3.61E-05
9/2/1981,279.351349,1.59E-05,738.435791,278.980591,0.001718272,0,0,1006.66876,0
10/2/1981,284.262024,1.88E-05,739.172546,284.311981,0.009948626,9.32E-05,4.45E-06,1008.94983,9.77E-05
11/2/1981,284.045837,2.16E-05,741.197144,283.829468,0.018951185,0.000143266,3.67E-05,1017.92999,0.000179979
12/2/1981,273.500916,2.56E-05,744.344849,273.031738,0.004551014,6.17E-06,1.13E-06,1023.06067,7.29E-06
13/2/1981,279.697815,1.95E-05,746.776855,279.707825,0.018924329,5.83E-05,2.15E-06,1023.90802,6.05E-05
14/2/1981,283.006134,1.76E-05,749.012268,283.014404,0.018223479,5.25E-05,9.10E-07,1026.67773,5.34E-05
15/2/1981,283.928925,1.83E-05,751.153137,283.871216,0.010725706,2.71E-05,0,1028.35974,2.71E-05
16/2/1981,286.721588,1.70E-05,752.733704,286.721252,0.009300157,1.84E-05,2.83E-09,1028.58484,1.84E-05
17/2/1981,286.432495,1.76E-05,753.829102,286.332153,0.010543231,1.91E-05,5.03E-10,1028.56006,1.91E-05
18/2/1981,287.262177,2.10E-05,754.954102,287.175476,0.025318757,0.000140218,3.60E-10,1032.87854,0.000140219
19/2/1981,286.789795,1.97E-05,757.185303,286.680908,0.028533317,7.83E-05,0,1039.35889,7.83E-05
20/2/1981,286.874878,2.31E-05,759.798218,286.767639,0.012021055,3.38E-05,4.81E-10,1041.98938,3.38E-05
21/2/1981,285.455139,2.70E-05,761.995056,285.397125,0.01007205,7.27E-05,2.37E-10,1044.02429,7.27E-05
22/2/1981,287.026581,2.73E-05,764.030701,287.031616,0.012248145,2.92E-05,0,1045.62134,2.92E-05
23/2/1981,286.137726,2.73E-05,765.732178,286.071136,0.015978187,8.84E-05,0,1047.9353,8.84E-05
24/2/1981,284.007874,3.13E-05,767.771606,283.951477,0.00810133,6.09E-05,2.56E-08,1051.02502,6.10E-05
25/2/1981,285.04599,2.97E-05,769.640503,285.138275,0.009111901,5.96E-05,0,1053.00684,5.96E-05
26/2/1981,285.548401,2.94E-05,771.391296,285.569824,0.007527087,3.52E-05,1.23E-09,1054.04175,3.52E-05
27/2/1981,286.059204,2.75E-05,772.737671,285.994934,0.002190867,2.00E-06,1.22E-09,1053.01453,2.00E-06
28/2/1981,287.639771,2.96E-05,773.359253,287.785339,0.003538325,1.17E-05,4.23E-09,1051.12549,1.17E-05
1/3/1981,288.70816,2.25E-05,773.442749,288.6521,0.003869101,6.79E-06,2.79E-07,1049.41431,7.07E-06
2/3/1981,286.459412,2.19E-05,773.211975,286.21228,0.004623108,1.47E-06,6.16E-12,1047.91467,1.47E-06
3/3/1981,284.06189,2.61E-05,772.713074,283.690521,0.001037696,1.49E-06,5.41E-12,1045.92065,1.49E-06
4/3/1981,285.791962,2.63E-05,772.084045,285.789032,0.008917768,4.00E-05,8.75E-08,1045.28857,4.00E-05
5/3/1981,288.2258,2.77E-05,771.911011,288.105011,0.022532024,0.000113484,5.10E-10,1048.96008,0.000113484
6/3/1981,284.074951,2.24E-05,772.648315,283.680267,0.004449321,2.77E-06,1.13E-10,1051.28113,2.77E-06
7/3/1981,282.585693,2.27E-05,773.080078,282.314148,0.002283056,3.15E-06,3.55E-09,1049.68848,3.16E-06
8/3/1981,282.685638,2.45E-05,773.009521,282.385895,0.003495286,2.23E-05,3.07E-09,1048.62488,2.23E-05
9/3/1981,283.049469,2.63E-05,772.76239,282.689606,0.001105432,1.68E-06,2.08E-08,1047.37024,1.71E-06
10/3/1981,283.567932,2.82E-05,772.252991,283.362885,0.001844503,8.04E-07,5.62E-08,1045.19116,8.61E-07
11/3/1981,284.741547,3.18E-05,771.520874,284.654297,0.003278251,1.18E-05,5.84E-08,1043.16614,1.19E-05
12/3/1981,283.513458,2.79E-05,770.690552,283.090637,0.003102368,4.29E-06,5.04E-08,1041.08704,4.34E-06
13/3/1981,285.721863,2.88E-05,769.736633,285.761383,0.003782356,2.07E-06,1.28E-08,1038.97693,2.08E-06
14/3/1981,285.057159,2.90E-05,768.647461,284.772339,0.004415149,1.20E-05,0,1036.99072,1.20E-05
15/3/1981,284.928864,3.84E-05,767.565125,284.87674,0.005444738,1.09E-05,3.43E-07,1035.22253,1.13E-05
16/3/1981,286.276428,2.94E-05,766.448914,286.184357,0.010203688,2.65E-05,1.30E-08,1033.44971,2.65E-05
17/3/1981,283.607025,3.55E-05,765.440674,283.41806,0.002827444,1.43E-05,4.88E-08,1032.56335,1.44E-05
18/3/1981,286.932678,3.74E-05,764.613831,286.897858,0.015810875,0.000107667,6.99E-08,1033.96704,0.000107736
19/3/1981,282.891052,2.51E-05,764.410095,282.509705,0.01035286,3.75E-05,4.84E-07,1036.80151,3.80E-05
20/3/1981,281.319916,2.92E-05,764.298828,280.993774,0.001752,4.48E-07,3.73E-08,1036.17102,4.85E-07
21/3/1981,282.917206,2.91E-05,763.849182,282.649872,0.002839505,2.53E-06,9.43E-10,1033.87976,2.54E-06
22/3/1981,286.165009,2.92E-05,764.011047,286.132568,0.027037714,0.000362761,2.40E-07,1044.69019,0.000363002
23/3/1981,284.346405,2.07E-05,767.951416,284.003448,0.029609621,0.000101179,6.19E-07,1059.66516,0.000101798
24/3/1981,283.158997,2.61E-05,772.571289,282.740936,0.008740635,9.55E-06,3.46E-07,1062.31836,9.89E-06
25/3/1981,285.017487,3.85E-05,775.552917,284.687836,0.002341249,1.25E-06,4.41E-08,1060.16357,1.30E-06
26/3/1981,285.858765,4.13E-05,776.801392,285.699615,0.002784,3.58E-06,6.35E-09,1056.93933,3.59E-06
27/3/1981,288.663513,3.76E-05,776.942322,288.605774,0.008487644,1.91E-05,3.98E-10,1054.28223,1.91E-05
28/3/1981,289.293762,3.78E-05,776.66394,289.112549,0.00154116,0,0,1051.90735,0
29/3/1981,290.194366,3.82E-05,775.977661,290.120056,0.007553156,2.42E-05,1.54E-10,1049.40491,2.42E-05
