date,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage
20/12/1994,9.85E-06,844.749451,279.083771,8.93E-07,5.92E-06,0,1170.38513
21/12/1994,8.97E-06,844.919312,279.52948,2.72E-07,1.11E-06,0,1169.85889
22/12/1994,1.35E-05,845.224976,280.965363,3.88E-06,0.000106877,1.34E-08,1172.91345
23/12/1994,1.44E-05,846.783142,280.587433,1.90E-06,6.47E-05,9.75E-09,1178.39978
24/12/1994,1.94E-05,848.602173,278.823242,7.30E-07,3.45E-06,1.34E-11,1179.70813
25/12/1994,1.32E-05,849.725098,280.970795,6.04E-07,2.29E-06,0,1178.40625
26/12/1994,1.16E-05,850.293457,279.328186,2.81E-07,1.56E-06,0,1177.41785
27/12/1994,1.01E-05,850.514282,278.779907,1.44E-06,3.49E-06,2.21E-09,1176.72888
28/12/1994,1.22E-05,850.511047,277.335876,9.32E-07,4.60E-06,1.07E-07,1175.97705
29/12/1994,1.19E-05,850.33313,277.290253,3.75E-07,3.54E-06,5.44E-10,1175.45337
30/12/1994,1.63E-05,849.996643,278.483704,1.01E-06,5.25E-06,1.91E-09,1174.36597
31/12/1994,8.66E-06,849.934265,280.655426,2.05E-06,0.000103185,3.48E-06,1177.29431
1/1/1995,8.73E-06,851.305725,282.084961,1.58E-06,9.83E-06,0,1181.29346
2/1/1995,1.26E-05,852.391235,276.615631,6.16E-07,6.85E-07,4.58E-06,1180.8938
3/1/1995,1.09E-05,852.782227,273.817902,3.89E-07,3.81E-07,3.00E-09,1180.14722
4/1/1995,1.07E-05,852.819519,274.47699,1.61E-07,0,3.16E-09,1179.21008
5/1/1995,1.10E-05,852.680847,271.636078,1.70E-06,2.53E-05,1.09E-06,1179.29187
6/1/1995,1.21E-05,852.724792,276.8573,8.49E-07,1.07E-05,7.52E-06,1179.95813
7/1/1995,1.16E-05,853.902527,281.341064,1.12E-06,0.000240442,9.02E-06,1189.05017
8/1/1995,8.90E-06,857.84668,274.858002,6.72E-07,1.76E-08,0,1197.30774
9/1/1995,9.99E-06,861.050842,277.347778,2.06E-06,0.000103874,1.48E-07,1200.61304
10/1/1995,9.41E-06,864.458679,280.028656,2.32E-06,4.56E-05,0,1205.49707
11/1/1995,9.27E-06,867.372864,282.365692,5.38E-07,4.99E-07,0,1206.53442
12/1/1995,1.22E-05,869.097412,284.736176,3.36E-07,1.01E-06,0,1205.625
13/1/1995,1.33E-05,869.907349,283.062988,5.14E-07,2.65E-06,0,1204.61328
14/1/1995,1.83E-05,870.672058,286.496246,3.48E-06,0.000141505,0,1208.10864
15/1/1995,1.54E-05,874.014099,287.459106,3.38E-06,0.00034996,0,1223.47681
16/1/1995,7.38E-06,881.281555,284.941986,2.35E-06,0.000106665,0,1238.7677
17/1/1995,9.14E-06,887.805359,278.993683,2.80E-06,1.93E-05,0,1243.03418
18/1/1995,1.13E-05,891.868225,278.9776,3.61E-07,1.53E-06,6.62E-10,1242.87268
19/1/1995,1.27E-05,894.108154,281.436737,1.66E-06,4.55E-05,0,1243.12134
20/1/1995,1.64E-05,895.663086,277.626434,1.57E-06,3.05E-05,6.93E-06,1244.47388
21/1/1995,1.81E-05,896.661072,275.996704,1.21E-07,6.97E-07,2.37E-08,1244.33704
22/1/1995,1.63E-05,896.918762,274.23764,4.66E-07,6.36E-06,1.87E-09,1242.96411
23/1/1995,1.43E-05,896.887634,275.8461,5.78E-07,2.28E-06,6.67E-07,1242.03955
24/1/1995,1.52E-05,896.662964,275.824921,3.17E-07,6.04E-07,6.36E-09,1240.97974
25/1/1995,1.41E-05,896.219604,273.273743,1.43E-07,4.54E-08,0,1239.60242
26/1/1995,1.35E-05,895.715027,272.420868,3.83E-07,7.29E-07,5.13E-07,1238.38098
27/1/1995,1.21E-05,895.382935,275.714478,2.31E-06,5.33E-05,5.75E-06,1239.6051
28/1/1995,1.25E-05,896.424377,280.188477,2.73E-06,0.000174791,7.94E-06,1246.90601
29/1/1995,9.34E-06,899.661438,281.78952,2.89E-06,5.19E-05,2.20E-06,1253.84973
30/1/1995,9.91E-06,902.591553,277.36618,3.26E-06,7.00E-05,1.49E-05,1257.88
31/1/1995,1.37E-05,905.05957,274.566925,8.37E-07,6.24E-07,1.44E-06,1260.23621
1/2/1995,1.74E-05,906.314514,276.729614,4.06E-07,7.11E-08,6.34E-09,1258.79346
2/2/1995,1.69E-05,906.671631,278.797058,1.06E-06,4.74E-06,1.24E-08,1257.03503
3/2/1995,1.48E-05,906.665283,276.969116,5.53E-07,4.57E-06,2.56E-07,1256.11426
4/2/1995,1.93E-05,906.571472,276.784149,2.49E-06,5.32E-05,7.03E-06,1256.94092
5/2/1995,2.08E-05,906.920654,270.021759,4.85E-07,6.62E-07,3.89E-07,1257.7124
6/2/1995,1.87E-05,906.925415,269.89032,5.73E-07,2.04E-06,5.09E-06,1256.38562
7/2/1995,1.67E-05,906.767456,271.725891,7.12E-07,4.42E-06,8.96E-06,1255.58252
8/2/1995,2.36E-05,906.446899,272.42511,7.09E-07,3.13E-06,1.77E-05,1254.99939
9/2/1995,1.95E-05,905.907654,269.160583,6.94E-07,4.39E-07,6.64E-07,1254.00476
10/2/1995,1.55E-05,905.372437,277.229218,8.65E-07,1.00E-05,6.16E-06,1252.68481
11/2/1995,1.31E-05,905.347778,279.223907,2.98E-06,6.34E-05,4.38E-08,1254.0752
12/2/1995,1.83E-05,905.892273,271.007172,1.08E-06,5.81E-06,2.16E-05,1255.97791
13/2/1995,1.41E-05,906.18689,272.137177,1.45E-06,8.00E-06,5.45E-06,1256.23303
14/2/1995,1.92E-05,906.468201,276.343475,2.82E-06,3.06E-05,3.71E-06,1256.22217
15/2/1995,7.02E-06,907.201599,279.245056,7.68E-07,8.09E-05,2.46E-05,1260.38281
16/2/1995,5.54E-06,910.492615,288.549408,1.16E-08,0.000243777,0,1272.27197
17/2/1995,1.75E-05,916.326355,281.858826,2.67E-06,6.52E-05,0,1282.08728
18/2/1995,1.63E-05,920.981689,280.419067,2.79E-06,4.46E-05,6.99E-08,1284.80798
19/2/1995,1.17E-05,924.14679,279.79071,1.24E-06,1.24E-05,1.17E-08,1285.49585
20/2/1995,1.47E-05,926.094116,282.217865,2.03E-06,1.66E-05,0,1285.75171
21/2/1995,2.60E-05,927.151917,279.275146,3.02E-06,6.29E-05,5.55E-08,1286.74878
22/2/1995,2.15E-05,928.208862,275.827515,2.30E-07,7.81E-07,9.66E-10,1287.11975
23/2/1995,2.31E-05,929.006775,280.433075,2.97E-06,8.17E-05,7.81E-07,1288.38379
24/2/1995,2.47E-05,930.395813,281.519623,2.14E-06,2.56E-05,2.46E-09,1290.24023
25/2/1995,2.22E-05,931.223755,277.09079,5.88E-07,7.09E-07,0,1289.01111
26/2/1995,2.72E-05,931.196106,281.651306,4.75E-07,5.78E-06,1.19E-08,1287.14209
27/2/1995,1.85E-05,930.902405,284.820465,3.45E-06,7.37E-05,2.41E-09,1287.40393
28/2/1995,1.67E-05,932.211182,284.989319,3.85E-06,0.000263987,0,1296.5802
1/3/1995,1.46E-05,936.478638,283.203674,3.23E-06,0.000113278,0,1306.9718
2/3/1995,2.05E-05,940.391663,279.938263,8.25E-07,2.41E-06,5.83E-08,1309.58667
3/3/1995,1.34E-05,942.429688,279.455536,1.45E-06,2.91E-05,1.85E-06,1308.85681
4/3/1995,1.72E-05,943.901733,283.411774,2.45E-06,6.75E-05,1.60E-08,1310.82996
5/3/1995,1.94E-05,945.350098,282.204895,9.02E-07,4.45E-06,6.54E-10,1311.76392
6/3/1995,1.44E-05,946.588013,287.596863,1.08E-06,0.000134532,0,1315.18787
7/3/1995,2.62E-05,949.030396,286.170166,1.97E-06,2.21E-05,0,1318.89673
8/3/1995,2.68E-05,950.564026,287.292755,1.41E-06,7.90E-05,1.34E-07,1319.94116
9/3/1995,2.48E-05,952.371948,277.017975,3.58E-06,8.98E-05,9.00E-06,1324.0343
10/3/1995,2.90E-05,954.477173,276.000244,1.79E-06,9.84E-06,6.04E-08,1325.6051
11/3/1995,2.97E-05,955.549561,279.975464,2.57E-07,0,0,1323.66565
12/3/1995,3.05E-05,955.478943,285.062073,6.17E-07,5.60E-06,0,1321.33667
13/3/1995,3.18E-05,954.742493,287.234924,1.00E-06,1.07E-05,0,1318.91907
14/3/1995,2.79E-05,953.8573,286.760559,3.11E-07,3.27E-06,0,1316.70752
15/3/1995,2.88E-05,952.776123,284.84433,9.23E-08,4.60E-08,1.96E-10,1314.31445
16/3/1995,2.88E-05,951.586914,287.200836,4.47E-07,1.20E-06,3.17E-09,1311.92883
17/3/1995,2.73E-05,950.263428,287.239532,1.73E-06,1.13E-05,0,1309.76611
18/3/1995,2.82E-05,949.029419,285.548798,1.20E-06,9.73E-06,0,1307.9447
19/3/1995,2.69E-05,947.934814,283.465363,1.02E-06,6.38E-05,3.92E-09,1307.43286
20/3/1995,3.04E-05,947.196472,284.309174,2.23E-07,1.37E-06,0,1306.51367
21/3/1995,3.36E-05,946.057678,285.490387,2.52E-06,3.88E-05,0,1305.22424
22/3/1995,4.00E-05,944.926697,287.171631,1.52E-06,2.92E-05,0,1303.90027
23/3/1995,2.75E-05,943.951904,286.329437,2.76E-06,4.03E-05,3.50E-08,1303.01758
24/3/1995,2.81E-05,943.568726,284.554474,3.80E-06,3.48E-05,0,1303.59351
25/3/1995,3.94E-05,943.49054,283.963501,2.97E-06,6.78E-05,4.39E-08,1304.6571
26/3/1995,4.05E-05,943.608276,284.016083,9.70E-08,0,0,1303.61133
27/3/1995,2.77E-05,943.038147,285.567657,1.89E-07,1.62E-06,0,1300.55396
28/3/1995,2.68E-05,942.355774,283.972351,2.83E-06,5.90E-05,0,1300.51294
29/3/1995,2.79E-05,942.326172,286.03952,9.51E-07,3.18E-06,0,1300.47998
30/3/1995,2.72E-05,941.844971,285.160461,5.07E-07,1.20E-06,0,1298.16101
31/3/1995,2.85E-05,940.858704,285.290894,8.00E-08,4.12E-07,0,1295.80188
1/4/1995,3.07E-05,939.651611,283.599152,5.18E-08,5.56E-08,0,1293.22559
2/4/1995,3.25E-05,938.307251,283.833496,8.15E-07,2.60E-06,0,1290.6134
3/4/1995,4.46E-05,936.702942,284.495667,1.48E-07,2.82E-08,0,1287.65637
4/4/1995,4.37E-05,934.668579,288.874603,8.68E-07,3.45E-06,0,1283.82751
5/4/1995,4.10E-05,932.354797,282.403656,1.25E-07,1.17E-07,3.31E-10,1279.90479
6/4/1995,3.30E-05,930.404236,285.595673,1.15E-06,7.51E-06,3.85E-11,1277.14807
7/4/1995,3.71E-05,928.625793,287.987823,9.44E-07,4.57E-06,0,1274.78247
8/4/1995,4.54E-05,926.759644,289.512238,3.72E-07,5.97E-07,0,1271.505
9/4/1995,4.39E-05,924.596008,290.528442,1.42E-06,2.10E-05,0,1268.22937
10/4/1995,3.09E-05,922.626221,289.286713,1.49E-06,1.31E-05,0,1265.9126
11/4/1995,2.69E-05,920.949585,287.593567,6.42E-07,1.59E-06,0,1263.91821
12/4/1995,3.84E-05,919.199707,288.364197,7.75E-07,2.63E-06,0,1261.36951
13/4/1995,3.78E-05,917.324097,288.701019,2.39E-06,2.13E-05,0,1258.87244
14/4/1995,4.54E-05,915.474426,285.164032,1.06E-07,0,0,1256.27502
15/4/1995,4.25E-05,913.459656,286.812775,6.44E-07,2.00E-06,0,1252.6123
16/4/1995,4.09E-05,911.474121,289.587311,2.02E-06,2.81E-05,0,1249.84875
17/4/1995,3.90E-05,909.785339,291.036804,2.21E-06,6.65E-06,0,1247.76196
18/4/1995,3.17E-05,908.146423,292.110321,1.35E-06,5.62E-06,0,1245.20312
19/4/1995,4.72E-05,906.361511,293.405334,2.36E-06,1.79E-05,0,1242.92603
20/4/1995,4.14E-05,904.42749,291.442047,8.48E-07,1.37E-06,0,1239.54333
21/4/1995,3.60E-05,902.378296,289.13501,1.12E-06,3.65E-06,0,1236.27283
22/4/1995,4.96E-05,900.311096,293.107758,1.70E-06,1.33E-05,0,1233.56726
23/4/1995,3.97E-05,898.133728,289.311279,8.66E-07,1.78E-06,0,1229.78308
24/4/1995,2.78E-05,896.247437,289.834076,5.13E-06,8.96E-05,0,1230.13501
25/4/1995,3.35E-05,895.464905,285.760376,2.02E-06,7.78E-06,0,1231.47791
26/4/1995,4.76E-05,894.509094,288.84491,1.79E-06,1.11E-05,0,1229.01111
27/4/1995,4.32E-05,893.082947,290.174133,2.24E-06,1.52E-05,0,1225.91443
28/4/1995,4.68E-05,891.473755,291.086945,1.98E-06,7.58E-06,0,1223.03687
29/4/1995,4.70E-05,889.631287,290.015472,7.14E-07,1.36E-06,0,1219.19409
30/4/1995,4.02E-05,887.727295,291.861603,4.68E-06,5.87E-05,0,1217.61011
1/5/1995,2.73E-05,886.451599,289.463257,4.86E-06,5.33E-05,0,1218.86621
2/5/1995,2.97E-05,886.165466,289.626282,5.98E-06,9.55E-05,0,1222.02234
3/5/1995,2.97E-05,886.767517,286.464294,8.35E-07,4.00E-06,0,1223.64526
4/5/1995,3.86E-05,886.747864,289.436768,9.01E-08,1.17E-07,0,1220.98596
5/5/1995,4.32E-05,885.945679,290.42453,2.67E-06,3.07E-05,0,1218.53333
6/5/1995,3.89E-05,885.149109,290.498596,3.69E-06,3.50E-05,0,1217.56909
7/5/1995,4.77E-05,884.484253,290.92627,2.56E-06,2.65E-05,0,1216.28809
8/5/1995,5.97E-05,883.526611,291.679932,1.90E-07,3.96E-07,0,1212.74109
9/5/1995,4.88E-05,881.771545,290.346985,2.42E-07,6.40E-07,0,1207.90637
10/5/1995,3.50E-05,879.936646,292.295349,6.55E-06,0.000114883,0,1208.23145
11/5/1995,3.25E-05,879.609192,294.078491,5.64E-06,8.04E-05,0,1213.44373
12/5/1995,3.53E-05,880.137085,291.508087,2.62E-06,1.55E-05,0,1214.23816
13/5/1995,4.31E-05,880.071716,290.865601,6.42E-07,2.46E-06,0,1211.77185
14/5/1995,3.68E-05,879.679932,295.96701,6.23E-06,0.000131104,0,1213.5481
15/5/1995,4.36E-05,880.665466,293.859558,4.15E-06,5.19E-05,0,1216.92029
16/5/1995,5.14E-05,881.429443,293.002838,1.31E-06,6.43E-06,0,1215.46741
17/5/1995,5.00E-05,880.978638,294.768738,1.48E-06,9.89E-06,0,1211.53198
18/5/1995,4.99E-05,879.858398,295.739319,3.63E-06,4.06E-05,0,1209.31848
19/5/1995,5.13E-05,878.759766,294.281372,4.91E-06,5.27E-05,0,1208.18799
20/5/1995,4.82E-05,877.929688,290.808624,2.63E-06,1.49E-05,0,1207.13782
21/5/1995,6.49E-05,876.729614,293.125946,1.72E-07,9.21E-08,0,1202.91589
22/5/1995,5.66E-05,875.002686,294.482971,2.64E-06,2.81E-05,0,1198.60938
23/5/1995,6.72E-05,873.155945,294.834381,3.64E-07,8.36E-07,0,1194.46008
24/5/1995,6.34E-05,870.770935,296.066498,1.11E-06,5.99E-06,0,1189.01514
25/5/1995,5.39E-05,868.15741,294.148315,3.41E-06,3.45E-05,0,1185.43018
26/5/1995,5.54E-05,865.801453,295.420837,4.94E-06,4.47E-05,0,1183.69153
27/5/1995,3.96E-05,864.353821,294.863647,5.15E-06,0.000110798,0,1185.29309
28/5/1995,3.60E-05,864.593018,293.58551,6.24E-06,7.52E-05,0,1188.82507
29/5/1995,4.25E-05,865.282166,295.081482,5.12E-06,7.90E-05,0,1191.57593
30/5/1995,5.46E-05,865.639587,294.188354,2.51E-06,1.37E-05,0,1191.22241
31/5/1995,5.43E-05,864.881348,294.752716,1.45E-06,3.51E-06,0,1187.24731
1/6/1995,3.90E-05,863.525085,293.317017,1.60E-06,2.03E-05,0,1183.86609
2/6/1995,2.98E-05,863.313416,296.597076,7.52E-06,0.000259873,0,1191.3844
3/6/1995,2.73E-05,866.880859,295.898407,7.24E-06,0.000126756,0,1203.12683
4/6/1995,3.35E-05,870.73645,296.105621,6.36E-06,7.53E-05,0,1208.0354
5/6/1995,3.04E-05,873.83606,294.774109,7.76E-06,0.000109397,0,1212.56091
6/6/1995,3.91E-05,877.617554,295.156799,6.45E-06,0.00027245,0,1224.36548
7/6/1995,4.98E-05,883.233337,295.96051,6.18E-06,5.34E-05,0,1233.03223
8/6/1995,5.08E-05,887.32373,295.942719,4.51E-06,5.83E-05,0,1232.91382
9/6/1995,4.23E-05,889.874878,295.959473,4.34E-06,5.36E-05,0,1233.10474
10/6/1995,3.31E-05,891.800842,295.455841,5.41E-06,6.46E-05,0,1234.17371
11/6/1995,3.88E-05,893.544434,296.637482,6.75E-06,7.74E-05,0,1236.2533
12/6/1995,3.82E-05,895.525391,295.324921,6.80E-06,0.000143995,0,1241.49622
13/6/1995,3.86E-05,898.541687,292.609528,5.03E-06,8.44E-05,0,1246.87439
14/6/1995,5.18E-05,900.98053,293.742737,4.27E-06,1.30E-05,0,1247.11438
15/6/1995,5.10E-05,901.72937,295.391602,4.41E-06,4.27E-05,0,1244.44629
16/6/1995,5.39E-05,901.778076,296.155975,2.92E-06,2.15E-05,0,1242.70728
17/6/1995,6.49E-05,900.957825,295.687897,7.06E-07,1.94E-06,0,1238.50818
18/6/1995,4.93E-05,899.203979,296.751465,2.08E-06,1.15E-05,0,1233.68628
19/6/1995,3.58E-05,897.367798,295.368256,2.72E-06,9.87E-06,0,1230.7179
20/6/1995,5.21E-05,895.697205,295.560547,1.89E-06,2.25E-05,0,1228.38879
21/6/1995,5.13E-05,894.228821,296.691803,7.71E-06,8.71E-05,0,1228.01123
22/6/1995,3.72E-05,893.632812,295.907135,6.24E-06,9.56E-05,0,1230.82043
23/6/1995,3.69E-05,894.281311,295.995544,8.28E-06,0.000154832,0,1237.2522
24/6/1995,5.54E-05,896.348816,296.874786,3.27E-06,3.26E-05,0,1240.78186
25/6/1995,4.30E-05,897.466797,296.592316,7.57E-06,6.01E-05,0,1239.89917
26/6/1995,4.38E-05,898.632751,298.049316,7.24E-06,0.00014396,0,1244.12073
27/6/1995,4.87E-05,901.071045,297.136475,6.01E-06,6.77E-05,0,1248.30103
28/6/1995,4.91E-05,903.009277,297.285431,5.87E-06,6.12E-05,0,1248.86743
29/6/1995,4.47E-05,904.873352,296.448792,7.86E-06,0.000175523,0,1253.72571
30/6/1995,4.61E-05,908.545349,297.868958,6.06E-06,0.000123029,0,1261.15979
1/7/1995,5.56E-05,912.018555,298.667938,2.85E-06,2.99E-05,0,1262.76282
2/7/1995,4.73E-05,913.609192,297.867584,5.73E-06,4.91E-05,0,1261.34546
3/7/1995,5.00E-05,914.214417,297.528534,2.56E-06,1.29E-05,0,1259.45374
4/7/1995,4.41E-05,914.285645,298.690704,7.58E-06,0.00013105,0,1260.79163
5/7/1995,5.99E-05,915.345093,299.671356,2.64E-06,8.96E-06,0,1261.90552
6/7/1995,5.56E-05,915.616089,300.375793,7.58E-06,0.0001606,0,1263.0752
7/7/1995,5.64E-05,917.059265,298.844849,2.38E-06,1.23E-05,0,1264.52539
8/7/1995,5.47E-05,917.342102,298.091156,6.34E-06,4.10E-05,0,1261.84668
9/7/1995,5.09E-05,916.979614,297.977905,6.87E-06,3.37E-05,0,1260.12732
10/7/1995,4.94E-05,916.643372,298.329803,7.02E-06,0.000119507,0,1261.47778
11/7/1995,5.80E-05,917.261719,299.024963,2.05E-06,7.43E-06,0,1261.63586
12/7/1995,5.70E-05,916.633667,299.924164,1.88E-06,1.08E-05,0,1257.2854
13/7/1995,5.57E-05,915.117798,298.6203,2.98E-06,1.74E-05,0,1253.45386
14/7/1995,6.67E-05,913.207031,298.819763,9.49E-07,1.00E-06,0,1249.0144
15/7/1995,5.91E-05,910.728149,298.901764,1.34E-06,1.25E-05,0,1243.9248
16/7/1995,5.13E-05,908.405212,299.587555,7.54E-06,8.71E-05,0,1242.56567
17/7/1995,5.02E-05,907.413635,300.045898,7.15E-06,0.000129774,0,1246.6842
18/7/1995,5.57E-05,907.944763,299.154663,6.07E-06,3.83E-05,0,1248.60376
19/7/1995,6.10E-05,907.844238,299.295013,2.29E-06,7.86E-06,0,1245.44495
20/7/1995,5.64E-05,906.615723,300.257111,2.71E-06,3.20E-05,0,1241.98206
21/7/1995,4.71E-05,905.522827,299.800751,7.46E-06,0.000101479,0,1242.34045
22/7/1995,5.34E-05,905.548584,300.060547,5.08E-06,6.02E-05,0,1243.90039
23/7/1995,5.55E-05,905.450989,299.781799,4.72E-06,2.78E-05,0,1242.8009
24/7/1995,5.79E-05,904.600708,300.087708,2.75E-06,8.99E-06,0,1239.28552
25/7/1995,5.40E-05,903.011536,300.371796,2.96E-06,2.12E-05,0,1235.71912
26/7/1995,5.25E-05,901.091003,299.028442,2.67E-06,1.05E-05,0,1232.28992
27/7/1995,4.67E-05,899.043091,298.804504,1.67E-06,7.12E-06,0,1228.64282
28/7/1995,5.04E-05,896.940125,299.625854,4.78E-06,2.39E-05,0,1225.55774
29/7/1995,4.85E-05,894.995605,299.471588,6.61E-06,5.16E-05,0,1224.41565
30/7/1995,5.49E-05,893.333862,299.362457,1.61E-06,4.93E-06,0,1222.21143
31/7/1995,5.14E-05,891.401306,299.265991,3.35E-06,2.62E-05,0,1218.89197
1/8/1995,5.31E-05,889.85498,300.083252,6.76E-06,0.000135562,0,1220.52991
2/8/1995,6.02E-05,889.834961,299.382812,3.28E-06,8.13E-06,0,1221.14661
3/8/1995,5.19E-05,888.942688,299.039551,5.24E-06,4.24E-05,0,1217.95874
4/8/1995,4.94E-05,887.966125,300.000885,6.21E-06,5.26E-05,0,1217.24536
5/8/1995,4.37E-05,887.538879,299.18924,6.25E-06,7.49E-05,0,1217.94421
6/8/1995,5.58E-05,887.520874,298.622437,3.96E-06,5.07E-05,0,1218.78687
7/8/1995,4.38E-05,887.37384,298.779846,7.53E-06,0.000165948,0,1222.85962
8/8/1995,4.69E-05,888.659424,297.94046,3.41E-06,2.25E-05,0,1225.94226
9/8/1995,5.01E-05,889.464844,297.702576,7.96E-06,8.26E-05,0,1226.00854
10/8/1995,5.57E-05,890.105042,298.371887,2.93E-06,2.54E-05,0,1225.66309
11/8/1995,5.29E-05,889.85675,298.392914,2.27E-06,2.20E-05,0,1222.89124
12/8/1995,6.15E-05,888.988281,299.167267,1.65E-06,2.56E-05,0,1219.80994
13/8/1995,5.84E-05,887.868835,300.686951,5.56E-06,6.99E-05,0,1218.22583
14/8/1995,5.56E-05,886.753235,298.172699,1.73E-06,4.60E-06,0,1216.1095
15/8/1995,5.08E-05,885.169495,299.21347,1.95E-06,1.29E-05,0,1212.14343
16/8/1995,4.95E-05,883.402954,299.065704,4.19E-06,2.71E-05,0,1209.28503
17/8/1995,6.06E-05,881.672974,299.407715,3.84E-06,2.66E-05,0,1206.66016
18/8/1995,5.72E-05,879.986511,300.675995,4.31E-06,3.45E-05,0,1203.90259
19/8/1995,5.60E-05,878.339539,299.093231,8.94E-07,2.27E-06,0,1200.36523
20/8/1995,5.31E-05,876.170837,297.888062,3.81E-08,1.35E-08,0,1195.67273
21/8/1995,5.51E-05,873.653992,297.673676,1.40E-06,1.32E-05,0,1191.59729
22/8/1995,4.81E-05,871.147034,299.307312,6.06E-06,5.11E-05,0,1189.43896
23/8/1995,4.39E-05,869.226257,298.762573,2.82E-06,1.62E-05,0,1187.8313
24/8/1995,4.62E-05,867.483948,298.63324,5.29E-06,4.02E-05,0,1186.25574
25/8/1995,4.89E-05,865.973572,300.003235,4.82E-06,2.99E-05,0,1184.8385
26/8/1995,5.11E-05,864.492432,299.414948,3.34E-06,3.11E-05,0,1182.88464
27/8/1995,3.41E-05,864.200195,298.424286,8.86E-06,0.000309827,0,1191.85315
28/8/1995,4.69E-05,868.085083,300.254791,7.29E-06,0.000107552,0,1204.19214
29/8/1995,3.73E-05,871.339417,297.502014,9.69E-07,1.08E-06,0,1204.76831
30/8/1995,4.73E-05,872.4245,298.644806,2.02E-06,6.25E-06,0,1201.50647
31/8/1995,5.55E-05,872.016052,297.553864,1.13E-06,6.25E-06,0,1197.59827
1/9/1995,5.22E-05,870.796692,296.379578,7.43E-07,7.76E-06,0,1193.33679
2/9/1995,4.01E-05,869.172058,295.366119,1.35E-06,4.14E-06,0,1189.57727
3/9/1995,4.00E-05,867.641479,294.507233,4.22E-06,6.53E-05,0,1188.81873
4/9/1995,4.57E-05,866.643616,295.042999,2.19E-06,3.26E-05,0,1188.72241
5/9/1995,4.16E-05,865.378479,294.764404,1.45E-06,8.00E-06,0,1186.47241
6/9/1995,5.01E-05,863.824646,296.422211,1.29E-06,2.75E-05,0,1184.04285
7/9/1995,4.53E-05,862.153381,296.421417,5.38E-06,5.17E-05,0,1182.64417
8/9/1995,3.81E-05,860.868896,294.706604,2.92E-06,1.52E-05,0,1181.98303
9/9/1995,4.02E-05,859.5896,295.315369,2.42E-06,1.18E-05,0,1179.67859
10/9/1995,3.51E-05,858.302368,294.743622,2.92E-06,2.64E-05,0,1177.83667
11/9/1995,5.55E-05,857.082642,294.827393,2.76E-06,1.69E-05,0,1175.81982
12/9/1995,4.02E-05,855.524658,294.543915,1.94E-06,1.57E-05,0,1172.81763
13/9/1995,4.03E-05,853.933044,295.060669,2.45E-06,1.06E-05,0,1170.27124
14/9/1995,3.27E-05,852.355774,294.984436,1.26E-06,6.53E-06,0,1167.6875
15/9/1995,2.71E-05,850.834229,294.345825,2.85E-06,2.57E-05,0,1166.23389
16/9/1995,3.43E-05,849.763611,294.594055,4.38E-06,7.95E-05,0,1167.81604
17/9/1995,2.88E-05,849.853271,295.403687,5.04E-06,0.000126888,0,1172.9325
18/9/1995,2.57E-05,851.463501,294.187073,5.10E-06,5.55E-05,0,1177.81885
19/9/1995,2.90E-05,852.882935,293.594055,1.35E-06,5.27E-06,0,1177.82715
20/9/1995,3.07E-05,853.257507,293.652313,8.63E-07,2.68E-06,0,1175.59717
21/9/1995,2.88E-05,852.902893,293.873108,1.55E-06,1.28E-05,0,1173.56604
22/9/1995,3.35E-05,852.777771,294.360931,4.91E-06,0.000173488,0,1178.30347
23/9/1995,3.01E-05,854.228149,289.536713,1.85E-06,1.39E-05,0,1182.43579
24/9/1995,2.38E-05,855.260132,289.55484,2.85E-06,2.06E-05,0,1181.20679
25/9/1995,2.72E-05,855.672302,293.362885,8.44E-07,3.30E-06,0,1180.16223
26/9/1995,2.66E-05,855.488281,292.183502,2.57E-06,1.89E-05,0,1178.48438
27/9/1995,3.07E-05,855.087341,291.618469,9.55E-07,4.66E-06,0,1177.08313
28/9/1995,3.65E-05,854.386047,293.560089,2.11E-06,1.56E-05,0,1175.08081
29/9/1995,3.76E-05,853.55188,292.465363,3.33E-06,1.50E-05,0,1172.99866
30/9/1995,2.74E-05,852.690552,293.207001,3.15E-06,5.01E-05,0,1172.78857
1/10/1995,3.08E-05,852.328125,291.299622,2.76E-06,9.13E-05,0,1175.78284
2/10/1995,3.94E-05,852.834595,293.064758,2.26E-06,3.84E-05,0,1178.0188
3/10/1995,3.70E-05,853.415588,293.134125,5.44E-06,7.43E-05,0,1179.03821
4/10/1995,3.69E-05,854.433228,293.163239,5.24E-06,0.000100831,0,1182.65894
5/10/1995,4.05E-05,856.348328,292.902924,5.63E-06,0.000107317,0,1187.34375
6/10/1995,4.09E-05,858.922729,294.486664,4.10E-06,7.06E-05,0,1190.70117
7/10/1995,3.38E-05,861.211975,291.135254,4.18E-06,4.97E-05,0,1191.93542
8/10/1995,2.37E-05,862.724854,291.310181,1.18E-06,3.72E-06,0,1191.43079
9/10/1995,2.93E-05,863.180786,290.401703,7.87E-07,1.20E-06,0,1189.40039
10/10/1995,3.00E-05,862.834656,291.770996,8.38E-07,2.78E-06,0,1187.07153
11/10/1995,3.33E-05,862.054199,292.740295,2.90E-06,3.30E-05,0,1185.58997
12/10/1995,4.07E-05,861.338684,292.153595,2.05E-06,7.58E-06,0,1184.14453
